Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment,TALK_interpolated
121,3701,070.0 105.0,19-4904HO-HY-099-1500-07001050-0400A-7,400.0,5.89,33.98,1.55,26.765,22.2,67.41854,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,5.89,5.86,33.98,26.76,132.5,0.81,1.55,22.2,,,,,,,,403,,,,,,,,,2411.0
121,3702,070.0 105.0,19-4904HO-HY-099-1500-07001050-0500A-7,500.0,5.36,34.023,0.86,26.864,12.1,37.40281,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,5.36,5.32,34.023,26.86,123.9,0.94,0.86,12.1,,,,,,,,503,,,,,,,,,2416.5150000000003
121,3703,070.0 105.0,19-4904HO-HY-099-1500-07001050-0568A-3,568.0,5.14,34.04,0.43,26.903,6.0,18.7007,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,568.0,5.14,5.09,34.04,26.9,120.7,1.02,0.43,6.0,,,,,,,,572,,,,,,,,,2418.7999999999997
121,3704,070.0 105.0,19-4904HO-HY-099-1500-07001050-0600A-7,600.0,5.0,34.073,0.42,26.946,5.9,18.26503,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,5.0,4.95,34.073,26.94,116.8,1.06,0.42,5.9,,,,,,,,604,,,,,,,,,2420.365
121,3705,070.0 105.0,19-4904HO-HY-099-1500-07001050-0700A-7,700.0,4.58,34.178,0.37,27.077,5.1,16.08857,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,4.58,4.53,34.178,27.07,105.0,1.17,0.37,5.1,,,,,,,,705,,,,,,,,,2425.0899999999997
121,3706,070.0 105.0,19-4904HO-HY-099-1500-07001050-0800A-7,800.0,4.2,34.284,0.33,27.202,4.5,14.34752,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.2,4.14,34.284,27.2,93.6,1.27,0.33,4.5,,,,,,,,806,,,,,,,,,2429.42
121,3707,070.0 105.0,19-4904HO-HY-099-1500-07001050-0853A-3,853.0,4.02,34.34,0.31,27.266,4.2,13.47713,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,853.0,4.02,3.96,34.34,27.26,87.8,1.32,0.31,4.2,,,,,,,,860,,,,,,,,,2431.5
121,3708,070.0 105.0,19-4904HO-HY-099-1500-07001050-0900A-7,900.0,3.91,34.36,0.37,27.293,5.1,16.08519,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,3.91,3.84,34.36,27.29,85.4,1.36,0.37,5.1,,,,,,,,907,,,,,,,,,2432.7000000000003
121,3709,070.0 105.0,19-4904HO-HY-099-1500-07001050-1000A-7,1000.0,3.67,34.404,0.51,27.353,6.9,22.17018,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,3.67,3.6,34.404,27.35,80.1,1.44,0.51,6.9,,,,,,,,1008,,,,,,,,,2358.256
121,3710,070.0 105.0,19-4904HO-HY-099-1500-07001050-1100A-7,1100.0,3.44,34.448,0.64,27.411,8.6,27.81983,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.0,3.44,3.36,34.448,27.41,75.0,1.52,0.64,8.6,,,,,,,,1110,,,,,,,,,2360.272
121,3711,070.0 105.0,19-4904HO-HY-099-1500-07001050-1200A-7,1200.0,3.2,34.493,0.77,27.47,10.3,33.46881,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.0,3.2,3.11,34.493,27.47,69.6,1.59,0.77,10.3,,,,,,,,1211,,,,,,,,,2362.3720000000003
121,3712,070.0 105.0,19-4904HO-HY-099-1500-07001050-1259A-3,1259.0,3.06,34.52,0.85,27.505,11.4,36.94483,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1259.0,3.06,2.97,34.52,27.5,66.3,1.63,0.85,11.4,,,,,,,,1271,,,,,,,,,2363.6
122,3713,070.0 115.0,19-4904HO-HY-099-2024-07001150-0000B-3,0.0,14.0,33.31,5.76,24.882,98.2,250.9963,,3,1.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,14.0,14.0,33.31,24.88,306.0,0.0,5.76,98.2,,,,,,,,0,,,,,,,,,
122,3714,070.0 115.0,19-4904HO-HY-099-2024-07001150-0009A-3,9.0,13.44,33.17,5.79,24.889,97.5,252.3019,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.0,13.44,13.44,33.17,24.88,305.6,0.02,5.79,97.5,,,,,,,,9,,,,,,,,,
122,3715,070.0 115.0,19-4904HO-HY-099-2024-07001150-0010A-7,10.0,13.44,33.179,5.79,24.896,97.5,252.3001,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,13.44,13.44,33.179,24.89,305.0,0.03,5.79,97.5,,,,,,,,10,,,,,,,,,
122,3716,070.0 115.0,19-4904HO-HY-099-2024-07001150-0020A-7,20.0,13.39,33.277,5.74,24.982,96.6,250.1004,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,13.39,13.39,33.277,24.98,297.1,0.06,5.74,96.6,,,,,,,,20,,,,,,,,,
122,3717,070.0 115.0,19-4904HO-HY-099-2024-07001150-0023A-3,23.0,13.38,33.31,5.73,25.009,96.4,249.6581,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,23.0,13.38,13.38,33.31,25.0,294.5,0.07,5.73,96.4,,,,,,,,23,,,,,,,,,
122,3718,070.0 115.0,19-4904HO-HY-099-2024-07001150-0030A-7,30.0,13.31,33.308,5.75,25.022,96.6,250.5263,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,13.31,13.31,33.308,25.02,293.5,0.09,5.75,96.6,,,,,,,,30,,,,,,,,,
122,3719,070.0 115.0,19-4904HO-HY-099-2024-07001150-0047A-3,47.0,13.13,33.3,5.82,25.052,97.4,253.5688,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,47.0,13.13,13.12,33.3,25.05,291.1,0.14,5.82,97.4,,,,,,,,47,,,,,,,,,
122,3720,070.0 115.0,19-4904HO-HY-099-2024-07001150-0050A-7,50.0,13.11,33.3,5.82,25.056,97.4,253.5678,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,13.11,13.1,33.3,25.05,290.8,0.14,5.82,97.4,,,,,,,,50,,,,,,,,,
122,3721,070.0 115.0,19-4904HO-HY-099-2024-07001150-0070A-3,70.0,12.98,33.3,5.76,25.083,96.1,250.9471,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,70.0,12.98,12.97,33.3,25.08,288.8,0.2,5.76,96.1,,,,,,,,70,,,,,,,,,
122,3722,070.0 115.0,19-4904HO-HY-099-2024-07001150-0075A-7,75.0,12.95,33.296,5.76,25.085,96.1,250.9466,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,12.95,12.94,33.296,25.08,288.6,0.22,5.76,96.1,,,,,,,,75,,,,,,,,,
122,3723,070.0 115.0,19-4904HO-HY-099-2024-07001150-0093A-3,93.0,12.69,33.28,5.74,25.124,95.2,250.0657,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,93.0,12.69,12.68,33.28,25.12,285.4,0.27,5.74,95.2,,,,,,,,93,,,,,,,,,
122,3724,070.0 115.0,19-4904HO-HY-099-2024-07001150-0100A-7,100.0,12.36,33.272,5.68,25.182,93.5,247.4378,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,12.36,12.35,33.272,25.18,280.0,0.29,5.68,93.5,,,,,,,,100,,,,,,,,,
122,3725,070.0 115.0,19-4904HO-HY-099-2024-07001150-0125A-7,125.0,11.04,33.278,5.39,25.431,86.3,234.7475,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,11.04,11.02,33.278,25.43,256.7,0.35,5.39,86.3,,,,,,,,126,,,,,,,,,
122,3726,070.0 115.0,19-4904HO-HY-099-2024-07001150-0139A-3,139.0,10.2,33.31,5.17,25.602,81.3,225.1285,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,139.0,10.2,10.18,33.31,25.6,240.5,0.39,5.17,81.3,,,,,,,,140,,,,,,,,,
122,3727,070.0 115.0,19-4904HO-HY-099-2024-07001150-0150A-7,150.0,9.76,33.362,5.01,25.716,78.0,218.137,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,9.76,9.74,33.362,25.71,229.8,0.42,5.01,78.0,,,,,,,,151,,,,,,,,,
122,3728,070.0 115.0,19-4904HO-HY-099-2024-07001150-0186A-3,186.0,8.62,33.57,4.48,26.061,68.1,194.995,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,186.0,8.62,8.6,33.57,26.06,197.4,0.49,4.48,68.1,,,,,,,,187,,,,,,,,,
122,3729,070.0 115.0,19-4904HO-HY-099-2024-07001150-0200A-7,200.0,8.36,33.642,4.3,26.157,65.0,187.1429,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,8.36,8.34,33.642,26.15,188.4,0.52,4.3,65.0,,,,,,,,201,,,,,,,,,2384.61
122,3730,070.0 115.0,19-4904HO-HY-099-2024-07001150-0250A-7,250.0,7.66,33.867,3.76,26.437,56.0,163.5966,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,7.66,7.64,33.867,26.43,162.5,0.61,3.76,56.0,,,,,,,,251,,,,,,,,,2392.735
122,3731,070.0 115.0,19-4904HO-HY-099-2024-07001150-0281A-3,281.0,7.43,33.98,3.52,26.559,52.2,153.1361,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,281.0,7.43,7.4,33.98,26.55,151.3,0.66,3.52,52.2,,,,,,,,283,,,,,,,,,2395.6
122,3732,070.0 115.0,19-4904HO-HY-099-2024-07001150-0300A-7,300.0,7.2,34.019,3.48,26.623,51.3,151.3864,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,7.2,7.17,34.019,26.62,145.5,0.68,3.48,51.3,,,,,,,,302,,,,,,,,,2398.095
122,3733,070.0 115.0,19-4904HO-HY-099-2024-07001150-0378A-3,378.0,6.34,33.86,3.35,26.613,48.4,145.7326,,3,2.0,,2.0,8.0,9,,8.0,8.0,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,378.0,6.34,6.31,33.86,,,0.79,3.35,48.5,,,,,,,,380,,,,,,,,,2405.9
122,3734,070.0 115.0,19-4904HO-HY-099-2024-07001150-0400A-7,400.0,6.14,34.174,3.09,26.887,44.5,134.3862,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,6.14,6.1,34.174,26.88,121.3,0.82,3.09,44.5,,,,,,,,403,,,,,,,,,2409.47
122,3735,070.0 115.0,19-4904HO-HY-099-2024-07001150-0500A-7,500.0,5.35,34.237,1.79,27.034,25.3,77.83715,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,5.35,5.31,34.237,27.03,107.8,0.93,1.79,25.3,,,,,,,,503,,,,,,,,,2417.685
122,3736,070.0 115.0,19-4904HO-HY-099-2024-07001150-0578A-3,578.0,4.89,34.22,0.68,27.075,9.5,29.56824,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,578.0,4.89,4.84,34.22,27.07,104.3,1.01,0.68,9.5,,,,,,,,582,,,,,,,,,2422.2
122,3737,070.0 115.0,19-4904HO-HY-099-2024-07001150-0600A-7,600.0,4.82,34.231,0.65,27.091,9.1,28.26332,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,4.82,4.77,34.231,27.09,102.9,1.04,0.65,9.1,,,,,,,,604,,,,,,,,,2422.9550000000004
122,3738,070.0 115.0,19-4904HO-HY-099-2024-07001150-0700A-7,700.0,4.5,34.283,0.53,27.169,7.3,23.04372,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,4.5,4.45,34.283,27.16,96.2,1.14,0.53,7.3,,,,,,,,705,,,,,,,,,2426.415
122,3739,070.0 115.0,19-4904HO-HY-099-2024-07001150-0800A-7,800.0,4.17,34.337,0.41,27.248,5.6,17.82491,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.17,4.11,34.337,27.24,89.3,1.23,0.41,5.6,,,,,,,,806,,,,,,,,,2429.985
122,3740,070.0 115.0,19-4904HO-HY-099-2024-07001150-0879A-3,879.0,3.92,34.38,0.32,27.308,4.4,13.91131,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,879.0,3.92,3.85,34.38,27.3,83.8,1.3,0.32,4.4,,,,,,,,886,,,,,,,,,2432.7000000000003
123,3741,069.0 125.0,19-4904HO-HY-100-0136-06901250-0000B-3,0.0,14.0,33.4,5.48,24.952,93.5,238.7788,,3,1.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,14.0,14.0,33.4,24.95,299.4,0.0,5.48,93.5,,,,,,,,0,,,,,,,,,
123,3742,069.0 125.0,19-4904HO-HY-100-0136-06901250-0009A-3,9.0,13.93,33.42,5.32,24.982,90.6,231.8004,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.0,13.93,13.93,33.42,24.98,296.8,0.02,5.32,90.6,,,,,,,,9,,,,,,,,,
123,3743,069.0 125.0,19-4904HO-HY-100-0136-06901250-0010A-7,10.0,13.92,33.432,5.33,24.993,90.8,232.2336,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,13.92,13.92,33.432,24.99,295.7,0.03,5.33,90.8,,,,,,,,10,,,,,,,,,
123,3744,069.0 125.0,19-4904HO-HY-100-0136-06901250-0019A-3,19.0,13.86,33.53,5.42,25.081,92.3,236.1347,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,19.0,13.86,13.86,33.53,25.08,287.6,0.05,5.42,92.3,,,,,,,,19,,,,,,,,,
123,3745,069.0 125.0,19-4904HO-HY-100-0136-06901250-0020A-7,20.0,13.86,33.53,5.42,25.081,92.3,236.1347,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.0,13.86,13.86,33.53,25.08,287.6,0.05,5.42,92.3,,,,,,,,20,,,,,,,,,
123,3746,069.0 125.0,19-4904HO-HY-100-0136-06901250-0030A-7,30.0,13.93,33.506,5.41,25.049,92.2,235.7064,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.0,13.93,13.93,33.506,25.04,291.0,0.08,5.41,92.2,,,,,,,,30,,,,,,,,,
123,3747,069.0 125.0,19-4904HO-HY-100-0136-06901250-0033A-3,33.0,13.95,33.49,5.41,25.032,92.2,235.7103,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,33.0,13.95,13.95,33.49,25.03,292.6,0.09,5.41,92.2,,,,,,,,33,,,,,,,,,
123,3748,069.0 125.0,19-4904HO-HY-100-0136-06901250-0048A-3,48.0,13.95,33.51,5.28,25.048,90.0,230.0427,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,48.0,13.95,13.94,33.51,25.04,291.6,0.14,5.28,90.0,,,,,,,,48,,,,,,,,,
123,3749,069.0 125.0,19-4904HO-HY-100-0136-06901250-0050A-7,50.0,13.98,33.521,5.28,25.051,90.1,230.042,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.0,13.98,13.97,33.521,25.05,291.4,0.14,5.28,90.1,,,,,,,,50,,,,,,,,,
123,3750,069.0 125.0,19-4904HO-HY-100-0136-06901250-0071A-3,71.0,14.29,33.66,5.28,25.094,90.7,230.0324,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,71.0,14.29,14.28,33.66,25.09,287.9,0.2,5.28,90.7,,,,,,,,71,,,,,,,,,
123,3751,069.0 125.0,19-4904HO-HY-100-0136-06901250-0075A-7,75.0,14.18,33.661,5.27,25.118,90.4,229.5913,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.0,14.18,14.17,33.661,25.11,285.8,0.21,5.27,90.4,,,,,,,,75,,,,,,,,,
123,3752,069.0 125.0,19-4904HO-HY-100-0136-06901250-0100A-7,100.0,13.36,33.655,5.17,25.282,87.1,225.1987,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0,13.36,13.35,33.655,25.28,270.7,0.28,5.17,87.1,,,,,,,,100,,,,,,,,,
123,3753,069.0 125.0,19-4904HO-HY-100-0136-06901250-0125A-7,125.0,12.31,33.632,5.01,25.471,82.6,218.1891,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0,12.31,12.29,33.632,25.47,253.2,0.35,5.01,82.6,,,,,,,,126,,,,,,,,,
123,3754,069.0 125.0,19-4904HO-HY-100-0136-06901250-0150A-7,150.0,11.02,33.602,4.81,25.687,77.1,209.4348,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0,11.02,11.0,33.602,25.68,233.0,0.41,4.81,77.1,,,,,,,,151,,,,,,,,,
123,3755,069.0 125.0,19-4904HO-HY-100-0136-06901250-0171A-3,171.0,9.76,33.58,4.59,25.887,71.6,199.8168,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,171.0,9.76,9.74,33.58,25.88,214.0,0.46,4.59,71.6,,,,,,,,172,,,,,,,,,
123,3756,069.0 125.0,19-4904HO-HY-100-0136-06901250-0200A-7,200.0,8.94,33.684,4.25,26.101,65.1,184.9769,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0,8.94,8.92,33.684,26.1,194.0,0.52,4.25,65.1,,,,,,,,201,,,,,,,,,2379.02
123,3757,069.0 125.0,19-4904HO-HY-100-0136-06901250-0250A-7,250.0,7.87,33.873,3.6,26.412,53.9,156.6389,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0,7.87,7.85,33.873,26.41,165.0,0.61,3.6,53.9,,,,,,,,251,,,,,,,,,2390.665
123,3758,069.0 125.0,19-4904HO-HY-100-0136-06901250-0273A-3,273.0,7.52,33.96,3.26,26.531,48.4,141.8287,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,273.0,7.52,7.49,33.96,26.53,153.9,0.64,3.26,48.4,,,,,,,,275,,,,,,,,,2394.6000000000004
123,3759,069.0 125.0,19-4904HO-HY-100-0136-06901250-0300A-7,300.0,7.19,33.998,2.83,26.607,41.7,123.1122,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0,7.19,7.16,33.998,26.6,146.9,0.68,2.83,41.7,,,,,,,,302,,,,,,,,,2398.0899999999997
123,3760,069.0 125.0,19-4904HO-HY-100-0136-06901250-0373A-3,373.0,6.52,34.04,1.75,26.732,25.4,76.12016,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,373.0,6.52,6.49,34.04,26.73,135.8,0.79,1.75,25.4,,,,,,,,375,,,,,,,,,2405.0
123,3761,069.0 125.0,19-4904HO-HY-100-0136-06901250-0400A-7,400.0,6.26,34.053,1.51,26.776,21.8,65.67801,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0,6.26,6.22,34.053,26.77,131.8,0.82,1.51,21.8,,,,,,,,403,,,,,,,,,2407.665
123,3762,069.0 125.0,19-4904HO-HY-100-0136-06901250-0500A-7,500.0,5.42,34.1,0.86,26.918,12.2,37.40084,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0,5.42,5.38,34.1,26.91,118.9,0.95,0.86,12.2,,,,,,,,503,,,,,,,,,2416.3
123,3763,069.0 125.0,19-4904HO-HY-100-0136-06901250-0567A-3,567.0,4.94,34.13,0.66,26.998,9.2,28.70074,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,567.0,4.94,4.89,34.13,26.99,111.5,1.02,0.66,9.2,,,,,,,,571,,,,,,,,,2421.25
123,3764,069.0 125.0,19-4904HO-HY-100-0136-06901250-0600A-7,600.0,4.78,34.156,0.62,27.036,8.6,26.9603,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0,4.78,4.73,34.156,27.03,108.0,1.06,0.62,8.6,,,,,,,,604,,,,,,,,,2422.98
123,3765,069.0 125.0,19-4904HO-HY-100-0136-06901250-0700A-7,700.0,4.37,34.235,0.5,27.145,6.9,21.73987,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0,4.37,4.32,34.235,27.14,98.3,1.16,0.5,6.9,,,,,,,,705,,,,,,,,,2427.4750000000004
123,3766,069.0 125.0,19-4904HO-HY-100-0136-06901250-0800A-7,800.0,4.08,34.313,0.37,27.238,5.1,16.08605,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0,4.08,4.02,34.313,27.23,90.0,1.26,0.37,5.1,,,,,,,,806,,,,,,,,,2430.765
123,3767,069.0 125.0,19-4904HO-HY-100-0136-06901250-0861A-3,861.0,3.96,34.36,0.3,27.288,4.1,13.04211,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,861.0,3.96,3.9,34.36,27.28,85.6,1.31,0.3,4.1,,,,,,,,868,,,,,,,,,2432.2000000000003
123,3768,069.0 125.0,19-4904HO-HY-100-0136-06901250-0900A-7,900.0,3.87,34.377,0.35,27.311,4.8,15.21545,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0,3.87,3.8,34.377,27.31,83.7,1.34,0.35,4.8,,,,,,,,907,,,,,,,,,2433.1850000000004
123,3769,069.0 125.0,19-4904HO-HY-100-0136-06901250-1000A-7,1000.0,3.65,34.42,0.48,27.368,6.5,20.86575,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.0,3.65,3.58,34.42,27.36,78.7,1.43,0.48,6.5,,,,,,,,1008,,,,,,,,,2358.48
123,3770,069.0 125.0,19-4904HO-HY-100-0136-06901250-1100A-7,1100.0,3.42,34.464,0.61,27.426,8.2,26.51539,,7,2.0,,3.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.0,3.42,3.34,34.464,27.42,73.5,1.5,0.61,8.2,,,,,,,,1110,,,,,,,,,2360.496
123,3771,069.0 125.0,19-4904HO-HY-100-0136-06901250-1157A-3,1157.0,3.29,34.49,0.68,27.459,9.1,29.55719,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1157.0,3.29,3.21,34.49,27.45,70.5,1.54,0.68,9.1,,,,,,,,1167,,,,,,,,,2361.64
124,3772,092.0 039.0,19-4904NS-HY-088-1948-09200390-0000B-3,0.0,13.86,33.57,5.72,25.112,97.4,249.1973,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.0,13.86,13.86,33.57,25.11,284.1,0.0,5.72,97.4,,,,,,,,0,,,,,,,,,
124,3773,092.0 039.0,19-4904NS-HY-088-1948-09200390-0010A-3,10.0,13.65,33.42,5.45,25.039,92.3,237.4514,,3,2.0,,2.0,,9,,,,,9,,9,,9.0,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.0,13.65,13.65,33.42,25.03,291.3,0.02,5.45,92.3,,,,,,,,10,,,,,,,,,
